Invoice_no_json,Client_name_json,Seller_name_json,Item_desc_json,Quantity_json,Total_price_json,Item_desc_clean_json,Matched_Item_desc,File Name,Invoice_no_ocr,Client_name_ocr,Seller_name_ocr,Item_desc_ocr,Quantity,Total_price,Item_desc_clean_ocr,Quantity_diff,Quantity_error_pct,Total_price_diff,Total_price_error_pct,Total_price_label
36475327,Mendoza-Scott,Faulkner Group,custom gaming computer,4.0,1980.0,custom gaming computer,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,3.0,75.0,1958.0,98.88888888888889,1
36475327,Mendoza-Scott,Faulkner Group,Dell Optiplex Windows 10 Pro Desktop Computer PC i5 4th Gen 3.2GHz 8 GB 2 TB HDD,3.0,494.83,dell optiplex windows 10 pro desktop computer pc i5 4th gen 32ghz 8 gb 2 tb hdd,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,2.0,66.66666666666666,448.28,90.59272881595699,1
36475327,Mendoza-Scott,Faulkner Group,2 Gaming Computers,1.0,1430.0,2 gaming computers,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,0.0,0.0,1391.0,97.27272727272728,1
65123866,Garcia-Perkins,"Potts, Pittman and Beck",The Four Agreements: A Practical Guide to Personal Freedom by Don Miguel Ruiz,1.0,3.63,the four agreements a practical guide to personal freedom by don miguel ruiz,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,0.0,0.0,-35.37,974.3801652892561,1
65123866,Garcia-Perkins,"Potts, Pittman and Beck",The World of Van Gogh from Time Life Library of Art,4.0,65.87,the world of van gogh from time life library of art,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,3.0,75.0,50.470000000000006,76.62061636556855,1
65123866,Garcia-Perkins,"Potts, Pittman and Beck","Principles of Virology, 2 Volume Set (ASM Books)",5.0,670.45,principles of virology 2 volume set asm books,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,4.0,80.0,648.45,96.71862182116489,1
65123866,Garcia-Perkins,"Potts, Pittman and Beck",A boy who grew up eating nightmare It's Okay to Not Be Okay Picturebook,3.0,64.35,a boy who grew up eating nightmare its okay to not be okay picturebook,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,2.0,66.66666666666666,17.799999999999997,27.66122766122766,1
65123866,Garcia-Perkins,"Potts, Pittman and Beck",The Value Of Time,5.0,97.52,the value of time,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,58.519999999999996,60.00820344544708,1
65123866,Garcia-Perkins,"Potts, Pittman and Beck",The Home Stretch,2.0,11.84,the home stretch,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,1.0,50.0,-3.5600000000000005,30.067567567567572,1
61819195,"Morrison, Stewart and Graham",Mason-Beltran,Sing My Way Home: Voices of\nthe New American Roots,2.0,12.34,sing my way home voices ofnthe new american roots,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,-26.66,216.04538087520257,1
61819195,"Morrison, Stewart and Graham",Mason-Beltran,The WORLD of ART Time Life\nBooks~CompleteSet of 24 +\nAmerican Modern Art,5.0,275.0,the world of art time lifenbookscompleteset of 24 namerican modern art,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,4.0,80.0,259.6,94.4,1
20295549,Ward-Jordan,Williams-Morris,Dell Optiplex SFF Desktop Computer Windows 10 4GB 160GB,4.0,395.96,dell optiplex sff desktop computer windows 10 4gb 160gb,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,0.0,0.0,285.96,72.21941610263663,1
20295549,Ward-Jordan,Williams-Morris,Lenovo C20-00...all in one desktop computer...with Wireless Mouse.....,5.0,1527.02,lenovo c2000all in one desktop computerwith wireless mouse,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,4.0,80.0,1505.02,98.55928540556116,1
20295549,Ward-Jordan,Williams-Morris,Fast Dell Optiplex Desktop PC Computer Dual Core 3.4Ghz 8GB 1TB Win 10 Pro WIFI,2.0,477.4,fast dell optiplex desktop pc computer dual core 34ghz 8gb 1tb win 10 pro wifi,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-2.0,100.0,367.4,76.95852534562212,1
20295549,Ward-Jordan,Williams-Morris,Fast Dell Optiplex Windows 10 Desktop Computer Tower PC Core i3 3.1GHz 4GB 320GB,1.0,98.95,fast dell optiplex windows 10 desktop computer tower pc core i3 31ghz 4gb 320gb,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-3.0,300.0,-11.049999999999997,11.167256189994944,1
20295549,Ward-Jordan,Williams-Morris,W5 Pro Mini Pocket PC Windows 10 Computer Stick Intel Z8350 Quad Core,3.0,392.7,w5 pro mini pocket pc windows 10 computer stick intel z8350 quad core,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,2.0,66.66666666666666,370.7,94.39775910364145,1
20295549,Ward-Jordan,Williams-Morris,Fast i7 RGB Gaming Desktop PC Computer VR-Ready WiFi AAA Fortnite GTAV PUBG IG3,5.0,4345.0,fast i7 rgb gaming desktop pc computer vrready wifi aaa fortnite gtav pubg ig3,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,4306.0,99.102416570771,1
63131640,"Richards, Williams and Houston",White PLC,3 Gal 12L Moonshine Still\nStainless Steel Water Wine\nAlcohol Distiller Equipment,5.0,549.56,3 gal 12l moonshine stillnstainless steel water winenalcohol distiller equipment,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,1.0,20.0,439.55999999999995,79.9839871897518,1
63131640,"Richards, Williams and Houston",White PLC,BLACK Butterfly Winged\nCorkscrew WINE BOTTLE\nOPENER Swing-a-Way,5.0,49.23,black butterfly wingedncorkscrew wine bottlenopener swingaway,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,10.229999999999997,20.780012187690428,1
63131640,"Richards, Williams and Houston",White PLC,Vintage Set of 3 Cobalt Blue\nGlass Wine Glasses / Water\nGoblets Barware Stemware,5.0,132.0,vintage set of 3 cobalt bluenglass wine glasses  waterngoblets barware stemware,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,93.0,70.45454545454545,1
63131640,"Richards, Williams and Houston",White PLC,New Never Used CROFTON\nCHEFS COLLECTION WINE\nCOOLING STICK IN PACKAGE,3.0,9.9,new never used croftonnchefs collection winencooling stick in package,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,2.0,66.66666666666666,-29.1,293.93939393939394,1
78605417,Wilson-Hernandez,Campos LLC,Nike Pre School Kids Size 12C Jordan Jumpman Team II (PS) AQ2797-300,3.0,197.97,nike pre school kids size 12c jordan jumpman team ii ps aq2797300,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,2.0,66.66666666666666,158.97,80.30004546143356,1
78605417,Wilson-Hernandez,Campos LLC,Nike Air Force 1 Low 314192-117 Triple White Youth Boys Size 5Y,3.0,181.34,nike air force 1 low 314192117 triple white youth boys size 5y,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,2.0,66.66666666666666,142.34,78.49343774125951,1
78605417,Wilson-Hernandez,Campos LLC,Adult Girl Version Hermione Granger Cosplay Costume Gryffindor Kid size In Stock,2.0,141.15,adult girl version hermione granger cosplay costume gryffindor kid size in stock,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,1.0,50.0,94.60000000000001,67.02089975203684,1
78605417,Wilson-Hernandez,Campos LLC,Adidas Baseball Youth Cleats Spikes Kids Shoes Black White Size 12K,3.0,39.57,adidas baseball youth cleats spikes kids shoes black white size 12k,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-1.0,33.33333333333333,-70.43,177.98837503158958,1
78605417,Wilson-Hernandez,Campos LLC,Harry Potter Hogwarts Adult Child Robe Cloak Halloween COS Costumes Party Xmas.,5.0,96.14,harry potter hogwarts adult child robe cloak halloween cos costumes party xmas,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,4.0,80.0,80.74,83.98169336384439,1
78605417,Wilson-Hernandez,Campos LLC,Sperry Infant Size 6 Boat Shoes,5.0,5.45,sperry infant size 6 boat shoes,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,1.0,20.0,-104.55,1918.3486238532107,1
78605417,Wilson-Hernandez,Campos LLC,DC Kids Pixie 3 Sneaker (Toddler/Little Kid/Big Kid) Color WHITE/BATTLESHIP,1.0,60.5,dc kids pixie 3 sneaker toddlerlittle kidbig kid color whitebattleship,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-3.0,300.0,-49.5,81.81818181818183,1
33102457,"Pierce, Bush and Jones",Harris LLC,Blue Shiny Stone Floral Art\nDinning Table Top Marble\nKitchen Table Top 48 Inches,4.0,17424.0,blue shiny stone floral artndinning table top marblenkitchen table top 48 inches,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,17385.0,99.77617079889806,1
57696752,"Rodriguez, Grant and Green",Lopez-Smith,Nautica Kids Boys Navy & Red\nwith White Rubber Sole Running\nSneakers Shoes US 10,4.0,2200.0,nautica kids boys navy  rednwith white rubber sole runningnsneakers shoes us 10,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,2161.0,98.22727272727273,1
57696752,"Rodriguez, Grant and Green",Lopez-Smith,Nike Kids KD Trey 5 / Nike Black\nSize 4.5aY,1.0,24.2,nike kids kd trey 5  nike blacknsize 45ay,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-3.0,300.0,-85.8,354.54545454545456,1
57696752,"Rodriguez, Grant and Green",Lopez-Smith,Timberland brown slip on shoes\nsize 4.5 juniors,5.0,11.0,timberland brown slip on shoesnsize 45 juniors,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,4.0,80.0,-4.4,40.0,1
66389180,Murphy LLC,Mercer-Donovan,Hot Toys COSB748 Mandalorian\n& The Child COSBABY Mini\nFigure Model Collection,2.0,72.36,hot toys cosb748 mandaloriann the child cosbaby mininfigure model collection,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,33.36,46.1028192371476,1
66389180,Murphy LLC,Mercer-Donovan,Jordan B'Loyal Boys Grade\nSchool Sneakers US 3Y,1.0,9.9,jordan bloyal boys gradenschool sneakers us 3y,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,0.0,0.0,-5.5,55.55555555555556,1
66389180,Murphy LLC,Mercer-Donovan,Nike 7y Black,1.0,16.5,nike 7y black,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,0.0,0.0,1.0999999999999996,6.666666666666665,1
66389180,Murphy LLC,Mercer-Donovan,Joma Youth Boys Gol 205 Piso\nMultitaco Soccer Cleats 3.5\nWhite Blue Yellow NEW,4.0,87.96,joma youth boys gol 205 pisonmultitaco soccer cleats 35nwhite blue yellow new,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,48.959999999999994,55.66166439290586,1
66389180,Murphy LLC,Mercer-Donovan,Star Wars 100% 925 sterling\nsilver BB8 Darth Vader Charm\nR2-D2 Fiit Pandora Gift,3.0,65.6,star wars 100 925 sterlingnsilver bb8 darth vader charmnr2d2 fiit pandora gift,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,2.0,66.66666666666666,19.049999999999997,29.039634146341463,1
66389180,Murphy LLC,Mercer-Donovan,Toddler Kids Monster Jam Shoes\nSize 11c Grave Digger,4.0,39.6,toddler kids monster jam shoesnsize 11c grave digger,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,0.6000000000000014,1.5151515151515187,0
93219493,Bryant-Taylor,James PLC,Microsoft Xbox 360 Console 49\nGame Bundle 250GB Black,3.0,82.5,microsoft xbox 360 console 49ngame bundle 250gb black,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,2.0,66.66666666666666,60.5,73.33333333333333,1
93219493,Bryant-Taylor,James PLC,N64 Nintendo System Console\nLot Bundle W/ 2 Games 1\nController Tested Working,4.0,422.36,n64 nintendo system consolenlot bundle w 2 games 1ncontroller tested working,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,383.36,90.76617103892414,1
93219493,Bryant-Taylor,James PLC,Nintendo Switch Lite Turquoise\nBlue CONSOLE ONLY - No\nCharger [B4-1],2.0,286.0,nintendo switch lite turquoisenblue console only  noncharger b41,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,1.0,50.0,264.0,92.3076923076923,1
93219493,Bryant-Taylor,James PLC,SEGA Dreamcast White Console\n[Japan Import] HKT-3000,4.0,409.2,sega dreamcast white consolenjapan import hkt3000,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,3.0,75.0,362.65,88.62414467253177,1
93219493,Bryant-Taylor,James PLC,B451 Nintendo DSi console Pink\nJapan NDS x,5.0,54.95,b451 nintendo dsi console pinknjapan nds x,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,15.950000000000003,29.026387625113742,1
13367493,Martin-Schmidt,"Terry, Crawford and Vega",Escada Long Black Dress SZ 40\n100% Silk Lining,4.0,329.96,escada long black dress sz 40n100 silk lining,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,0.0,0.0,219.95999999999998,66.66262577282095,1
13367493,Martin-Schmidt,"Terry, Crawford and Vega",Boden Size 8 US Green & Navy\nDark Blue Belted Midi Wool Knit\nSweater Fall Dress,2.0,77.0,boden size 8 us green  navyndark blue belted midi wool knitnsweater fall dress,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,38.0,49.35064935064935,1
13367493,Martin-Schmidt,"Terry, Crawford and Vega",J crew mercantile Knitted Tweed\nDress Size 4 Black And White,1.0,28.6,j crew mercantile knitted tweedndress size 4 black and white,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-3.0,300.0,-81.4,284.61538461538464,1
13367493,Martin-Schmidt,"Terry, Crawford and Vega",NEW NWT OPEN BACK\nXHILERATION PLUM LACY\nDRESS WOMENS SIZE MEDIUM\n10/12,5.0,16.45,new nwt open backnxhileration plum lacyndress womens size mediumn1012,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,1.0,20.0,-93.55,568.6930091185411,1
13367493,Martin-Schmidt,"Terry, Crawford and Vega",Bcbgeneration Black Sleeveless\nLace Back Cut Out Dress Sz 2,1.0,3.29,bcbgeneration black sleevelessnlace back cut out dress sz 2,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,0.0,0.0,-18.71,568.6930091185411,1
13367493,Martin-Schmidt,"Terry, Crawford and Vega",Papaya Floral Dress Medium\nBlue White,4.0,39.6,papaya floral dress mediumnblue white,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,0.6000000000000014,1.5151515151515187,0
20591219,Black-Jackson,"Schneider, Aguirre and Dennis",The Fall of Berlin 1945 by Antony Beevor,5.0,24.7,the fall of berlin 1945 by antony beevor,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,4.0,80.0,9.299999999999999,37.65182186234817,1
20591219,Black-Jackson,"Schneider, Aguirre and Dennis",CCNA 200-301 50 GB AUG 2020 Cisco Video/Official Books/Exam Dumps/Licences,3.0,6.57,ccna 200301 50 gb aug 2020 cisco videoofficial booksexam dumpslicences,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,2.0,66.66666666666666,-39.98,608.5235920852359,1
20591219,Black-Jackson,"Schneider, Aguirre and Dennis",Art History Portables Book 6 by Michael W. Cothren and Marilyn Stokstad 5th edtn,2.0,57.2,art history portables book 6 by michael w cothren and marilyn stokstad 5th edtn,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,1.0,50.0,35.2,61.53846153846154,1
