DateTime,IP_Address,Method,URI_Stem,Status,Bytes,Country
2026-01-22 15:37:18,168.167.94.179,GET,/api/submit_system_maintenance,201,4257,Botswana
2026-01-22 15:40:18,197.242.137.236,GET,/expansion/sadc_promo_june,201,4154,South Africa
2026-01-22 15:59:18,102.129.52.120,GET,/expansion/sadc_promo_june,201,7610,South Africa
2026-01-22 16:53:18,41.220.127.188,GET,/ai/advisory_chat_start,200,6198,Zimbabwe
2026-01-22 18:16:18,41.220.208.135,GET,/ai/advisory_chat_start,200,2587,Zimbabwe
2026-01-22 19:42:18,41.221.221.221,GET,/ai/advisory_chat_start,200,3169,Mozambique
2026-01-22 20:12:18,102.129.106.113,GET,/services/realtime_threat_map,500,2750,South Africa
2026-01-22 20:55:18,102.129.133.34,GET,/portal/dashboard.html,404,7173,South Africa
2026-01-22 21:16:18,168.253.181.196,GET,/tools/automated_risk_score,200,9671,Eswatini
2026-01-22 21:40:18,196.216.105.245,GET,/services/realtime_threat_map,500,9443,Botswana
2026-01-22 21:42:18,102.129.2.54,GET,/tools/automated_risk_score,200,2630,South Africa
2026-01-22 22:01:18,41.220.8.191,GET,/tools/automated_risk_score,200,5940,Zimbabwe
2026-01-22 22:11:18,196.216.252.54,GET,/tools/automated_risk_score,200,7762,Botswana
2026-01-22 22:19:18,168.167.138.141,GET,/portal/dashboard.html,500,4561,Botswana
2026-01-22 23:44:18,41.222.209.175,GET,/portal/dashboard.html,500,3004,Zambia
2026-01-23 00:22:18,102.129.148.39,GET,/portal/dashboard.html,200,5968,South Africa
2026-01-23 01:09:18,41.222.58.232,GET,/portal/dashboard.html,200,5498,Zambia
2026-01-23 01:51:18,102.129.165.168,GET,/portal/dashboard.html,200,8664,South Africa
2026-01-23 02:36:18,197.242.77.113,GET,/services/realtime_threat_map,404,7502,South Africa
2026-01-23 03:17:18,196.216.173.68,GET,/tools/automated_risk_score,500,9698,Botswana
2026-01-23 03:21:18,197.242.68.141,GET,/ai/advisory_chat_start,200,5075,South Africa
2026-01-23 03:48:18,196.216.166.251,GET,/portal/dashboard.html,404,6247,Botswana
2026-01-23 04:50:18,197.218.26.80,GET,/portal/dashboard.html,200,7685,Mozambique
2026-01-23 06:20:18,168.167.228.103,GET,/ai/advisory_chat_start,500,5987,Botswana
2026-01-23 06:35:18,197.215.219.27,GET,/tools/automated_risk_score,500,5101,Zambia
2026-01-23 07:08:18,154.250.3.109,GET,/portal/dashboard.html,404,6270,Zimbabwe
2026-01-23 07:33:18,168.167.179.207,GET,/ai/advisory_chat_start,200,7552,Botswana
2026-01-23 08:35:18,196.216.207.82,GET,/ai/advisory_chat_start,404,2340,Botswana
2026-01-23 08:38:18,168.167.203.107,GET,/ai/advisory_chat_start,500,2696,Botswana
2026-01-23 08:55:18,197.242.253.31,GET,/ai/advisory_chat_start,500,8909,South Africa
2026-01-23 10:53:18,168.167.14.201,GET,/portal/dashboard.html,404,7101,Botswana
2026-01-23 11:06:18,168.167.96.208,GET,/portal/dashboard.html,200,4770,Botswana
2026-01-23 11:17:18,102.129.85.52,GET,/api/submit_system_maintenance,201,3046,South Africa
2026-01-23 11:25:18,168.167.183.23,GET,/api/submit_system_maintenance,201,4913,Botswana
2026-01-23 11:38:18,105.232.34.108,GET,/ai/advisory_chat_start,200,8249,Eswatini
2026-01-23 12:14:18,197.215.12.49,GET,/services/realtime_threat_map,500,9394,Zambia
2026-01-23 12:22:18,41.220.171.117,GET,/ai/advisory_chat_start,404,4401,Zimbabwe
2026-01-23 12:37:18,196.216.241.120,GET,/portal/dashboard.html,404,6771,Botswana
2026-01-23 13:14:18,168.167.143.215,GET,/expansion/sadc_promo_june,201,6896,Botswana
2026-01-23 13:24:18,102.129.117.202,GET,/expansion/sadc_promo_june,201,3416,South Africa
2026-01-23 13:38:18,168.167.125.96,GET,/expansion/sadc_promo_june,201,9222,Botswana
2026-01-23 14:03:18,168.167.45.238,GET,/api/submit_system_maintenance,201,4076,Botswana
2026-01-23 14:09:18,41.220.127.21,GET,/portal/dashboard.html,200,4058,Zimbabwe
2026-01-23 14:19:18,168.167.70.95,GET,/portal/dashboard.html,500,9928,Botswana
2026-01-23 15:02:18,41.222.201.221,GET,/ai/advisory_chat_start,200,3000,Zambia
2026-01-23 16:57:18,197.218.12.1,GET,/ai/advisory_chat_start,200,3849,Mozambique
2026-01-23 18:29:18,197.215.92.44,GET,/portal/dashboard.html,200,5141,Zambia
2026-01-23 20:20:18,196.202.137.2,GET,/portal/dashboard.html,200,7029,Lesotho
2026-01-23 20:38:18,41.220.26.246,GET,/portal/dashboard.html,200,6994,Zimbabwe
2026-01-23 21:10:18,154.250.101.252,GET,/ai/advisory_chat_start,200,4636,Zimbabwe
2026-01-23 21:50:18,102.129.56.100,GET,/portal/dashboard.html,200,4327,South Africa
2026-01-23 22:45:18,41.221.174.86,GET,/ai/advisory_chat_start,200,5404,Mozambique
2026-01-23 22:55:18,196.216.99.35,GET,/portal/dashboard.html,404,2060,Botswana
2026-01-23 23:16:18,168.167.155.116,GET,/ai/advisory_chat_start,200,4769,Botswana
2026-01-23 23:50:18,168.167.181.149,GET,/portal/dashboard.html,200,8808,Botswana
2026-01-23 23:55:18,197.242.4.211,GET,/portal/dashboard.html,200,7883,South Africa
2026-01-24 02:54:18,197.218.95.128,GET,/services/realtime_threat_map,200,8423,Mozambique
2026-01-24 03:03:18,102.129.163.213,GET,/tools/automated_risk_score,200,9218,South Africa
2026-01-24 03:13:18,168.167.182.91,GET,/portal/dashboard.html,404,2594,Botswana
2026-01-24 03:24:18,168.167.248.113,GET,/ai/advisory_chat_start,200,5545,Botswana
2026-01-24 03:55:18,197.188.124.120,GET,/ai/advisory_chat_start,200,7626,Namibia
2026-01-24 03:57:18,41.190.237.147,GET,/services/realtime_threat_map,500,2068,Malawi
2026-01-24 05:15:18,196.216.171.116,GET,/ai/advisory_chat_start,200,7973,Botswana
2026-01-24 05:37:18,197.242.149.227,GET,/portal/dashboard.html,500,5181,South Africa
2026-01-24 06:39:18,41.222.26.178,GET,/ai/advisory_chat_start,200,7102,Zambia
2026-01-24 07:02:18,41.222.180.179,GET,/ai/advisory_chat_start,200,9624,Zambia
2026-01-24 07:29:18,197.242.41.171,GET,/portal/dashboard.html,200,4288,South Africa
2026-01-24 08:12:18,168.167.96.104,GET,/ai/advisory_chat_start,200,7430,Botswana
2026-01-24 08:36:18,168.167.60.193,GET,/portal/dashboard.html,404,3458,Botswana
2026-01-24 08:58:18,102.129.29.74,GET,/tools/automated_risk_score,500,8616,South Africa
2026-01-24 09:40:18,41.222.117.163,GET,/ai/advisory_chat_start,404,9713,Zambia
2026-01-24 09:43:18,196.216.217.74,GET,/api/submit_system_maintenance,201,7453,Botswana
2026-01-24 10:43:18,168.253.144.167,GET,/tools/automated_risk_score,404,7498,Eswatini
2026-01-24 13:12:18,197.242.12.218,GET,/api/submit_system_maintenance,201,3896,South Africa
2026-01-24 13:17:18,154.250.132.28,GET,/portal/dashboard.html,200,6499,Zimbabwe
2026-01-24 13:34:18,102.129.102.72,GET,/expansion/sadc_promo_june,201,6286,South Africa
2026-01-24 13:53:18,102.129.4.31,GET,/api/submit_system_maintenance,201,2983,South Africa
2026-01-24 13:56:18,196.216.127.210,GET,/expansion/sadc_promo_june,201,5683,Botswana
2026-01-24 13:56:18,102.129.76.115,GET,/expansion/sadc_promo_june,201,4709,South Africa
2026-01-24 14:24:18,197.218.227.15,GET,/portal/dashboard.html,404,9857,Mozambique
2026-01-24 14:33:18,41.220.91.204,GET,/portal/dashboard.html,200,3663,Zimbabwe
2026-01-24 14:53:18,196.44.118.214,GET,/portal/dashboard.html,500,9893,Namibia
2026-01-24 15:19:18,196.216.89.12,GET,/expansion/sadc_promo_june,201,8710,Botswana
2026-01-24 16:57:18,41.221.4.109,GET,/portal/dashboard.html,200,9008,Mozambique
2026-01-24 18:24:18,197.215.55.109,GET,/tools/automated_risk_score,200,7275,Zambia
2026-01-24 20:29:18,196.216.65.104,GET,/portal/dashboard.html,500,4825,Botswana
2026-01-24 21:33:18,102.129.213.87,GET,/portal/dashboard.html,404,5798,South Africa
2026-01-24 22:06:18,196.44.128.84,GET,/portal/dashboard.html,200,2100,Namibia
2026-01-24 22:32:18,196.216.219.223,GET,/services/realtime_threat_map,200,5521,Botswana
2026-01-25 00:11:18,196.216.215.106,GET,/portal/dashboard.html,200,6295,Botswana
2026-01-25 00:39:18,168.167.77.16,GET,/ai/advisory_chat_start,200,3107,Botswana
2026-01-25 01:07:18,197.242.222.67,GET,/portal/dashboard.html,404,2934,South Africa
2026-01-25 01:18:18,168.167.60.44,GET,/services/realtime_threat_map,200,2692,Botswana
2026-01-25 01:37:18,196.216.228.34,GET,/ai/advisory_chat_start,200,7772,Botswana
2026-01-25 01:49:18,197.242.151.47,GET,/portal/dashboard.html,200,7314,South Africa
2026-01-25 01:53:18,41.203.52.111,GET,/portal/dashboard.html,200,7026,Lesotho
2026-01-25 02:46:18,102.129.116.153,GET,/services/realtime_threat_map,200,4842,South Africa
2026-01-25 03:32:18,41.220.22.69,GET,/portal/dashboard.html,200,6987,Zimbabwe
2026-01-25 04:08:18,196.216.35.253,GET,/portal/dashboard.html,500,2287,Botswana
2026-01-25 06:30:18,196.216.174.70,GET,/portal/dashboard.html,200,6823,Botswana
2026-01-25 08:15:18,168.167.191.140,GET,/ai/advisory_chat_start,200,9193,Botswana
2026-01-25 09:32:18,197.215.16.31,GET,/tools/automated_risk_score,200,4437,Zambia
2026-01-25 09:37:18,168.167.223.248,GET,/expansion/sadc_promo_june,201,2544,Botswana
2026-01-25 10:07:18,41.223.137.251,GET,/portal/dashboard.html,200,2976,Angola
2026-01-25 10:07:18,168.167.203.19,GET,/expansion/sadc_promo_june,201,3198,Botswana
2026-01-25 10:16:18,168.167.61.89,GET,/expansion/sadc_promo_june,201,8454,Botswana
2026-01-25 10:52:18,102.129.120.204,GET,/api/submit_system_maintenance,201,5262,South Africa
2026-01-25 11:02:18,168.167.145.171,GET,/tools/automated_risk_score,200,5116,Botswana
2026-01-25 11:55:18,102.129.137.231,GET,/expansion/sadc_promo_june,201,5603,South Africa
2026-01-25 11:55:18,196.216.110.69,GET,/api/submit_system_maintenance,201,6664,Botswana
2026-01-25 13:03:18,41.222.53.44,GET,/services/realtime_threat_map,500,7509,Zambia
2026-01-25 13:08:18,196.216.1.240,GET,/ai/advisory_chat_start,200,3936,Botswana
2026-01-25 13:47:18,197.218.30.28,GET,/portal/dashboard.html,404,8974,Mozambique
2026-01-25 14:56:18,196.216.252.205,GET,/api/submit_system_maintenance,201,8394,Botswana
2026-01-25 15:09:18,197.94.215.85,GET,/portal/dashboard.html,500,5622,Angola
2026-01-25 15:32:18,196.216.189.230,GET,/portal/dashboard.html,200,4540,Botswana
2026-01-25 16:15:18,197.242.76.71,GET,/expansion/sadc_promo_june,201,8503,South Africa
2026-01-25 16:20:18,197.242.32.201,GET,/api/submit_system_maintenance,201,8830,South Africa
2026-01-25 16:46:18,168.167.17.184,GET,/api/submit_system_maintenance,201,7128,Botswana
2026-01-25 16:49:18,168.167.168.28,GET,/api/submit_system_maintenance,201,9673,Botswana
2026-01-25 17:42:18,196.216.177.172,GET,/api/submit_system_maintenance,201,2012,Botswana
2026-01-25 18:41:18,168.167.206.58,GET,/services/realtime_threat_map,200,5000,Botswana
2026-01-25 18:49:18,102.129.161.127,GET,/portal/dashboard.html,200,4845,South Africa
2026-01-25 19:06:18,197.242.119.163,GET,/ai/advisory_chat_start,404,5506,South Africa
2026-01-25 19:38:18,168.167.191.243,GET,/portal/dashboard.html,200,2919,Botswana
2026-01-25 20:22:18,102.129.143.115,GET,/ai/advisory_chat_start,200,5988,South Africa
2026-01-25 20:24:18,197.242.2.12,GET,/portal/dashboard.html,404,8491,South Africa
2026-01-25 20:32:18,41.221.16.87,GET,/services/realtime_threat_map,200,9520,Mozambique
2026-01-25 21:03:18,168.167.58.118,GET,/services/realtime_threat_map,404,4244,Botswana
2026-01-25 21:14:18,41.222.241.85,GET,/ai/advisory_chat_start,200,5584,Zambia
2026-01-25 22:01:18,196.216.34.8,GET,/services/realtime_threat_map,404,2440,Botswana
2026-01-25 22:04:18,197.242.50.107,GET,/services/realtime_threat_map,500,4844,South Africa
2026-01-25 22:34:18,196.216.215.6,GET,/services/realtime_threat_map,404,6419,Botswana
2026-01-25 22:47:18,196.216.117.200,GET,/portal/dashboard.html,404,9469,Botswana
2026-01-25 23:36:18,102.129.179.67,GET,/services/realtime_threat_map,500,6579,South Africa
2026-01-25 23:42:18,102.129.227.11,GET,/services/realtime_threat_map,200,8175,South Africa
2026-01-26 00:09:18,197.242.94.173,GET,/ai/advisory_chat_start,200,6739,South Africa
2026-01-26 00:27:18,196.216.251.191,GET,/portal/dashboard.html,200,2546,Botswana
2026-01-26 00:33:18,196.216.36.250,GET,/services/realtime_threat_map,200,4030,Botswana
2026-01-26 00:58:18,102.129.96.45,GET,/portal/dashboard.html,200,9948,South Africa
2026-01-26 01:18:18,197.242.118.215,GET,/portal/dashboard.html,404,8518,South Africa
2026-01-26 02:18:18,168.167.206.202,GET,/ai/advisory_chat_start,500,8860,Botswana
2026-01-26 03:06:18,197.215.97.208,GET,/ai/advisory_chat_start,404,4260,Zambia
2026-01-26 03:42:18,168.167.88.74,GET,/portal/dashboard.html,500,9070,Botswana
2026-01-26 04:56:18,41.222.239.231,GET,/ai/advisory_chat_start,200,3634,Zambia
2026-01-26 06:00:18,102.129.113.237,GET,/ai/advisory_chat_start,200,2996,South Africa
2026-01-26 06:39:18,197.242.56.20,GET,/services/realtime_threat_map,200,3942,South Africa
2026-01-26 08:43:18,197.242.173.175,GET,/portal/dashboard.html,500,9952,South Africa
2026-01-26 09:33:18,168.167.19.68,GET,/expansion/sadc_promo_june,201,3703,Botswana
2026-01-26 09:39:18,196.202.171.64,GET,/services/realtime_threat_map,500,8554,Lesotho
2026-01-26 09:53:18,154.250.74.138,GET,/portal/dashboard.html,200,7940,Zimbabwe
2026-01-26 10:16:18,196.216.233.186,GET,/portal/dashboard.html,500,2245,Botswana
2026-01-26 10:37:18,197.218.185.243,GET,/portal/dashboard.html,200,7865,Mozambique
2026-01-26 10:49:18,197.242.140.46,GET,/expansion/sadc_promo_june,201,5986,South Africa
2026-01-26 11:24:18,196.216.35.24,GET,/expansion/sadc_promo_june,201,9229,Botswana
2026-01-26 11:45:18,154.250.44.93,GET,/portal/dashboard.html,500,8041,Zimbabwe
2026-01-26 11:53:18,197.218.216.145,GET,/tools/automated_risk_score,200,5386,Mozambique
2026-01-26 12:07:18,168.167.134.7,GET,/api/submit_system_maintenance,201,3598,Botswana
2026-01-26 12:33:18,197.188.148.19,GET,/portal/dashboard.html,500,7306,Namibia
2026-01-26 13:08:18,196.216.162.49,GET,/ai/advisory_chat_start,200,5494,Botswana
2026-01-26 13:14:18,168.167.26.203,GET,/api/submit_system_maintenance,201,9895,Botswana
2026-01-26 14:56:18,41.220.214.54,GET,/portal/dashboard.html,200,5046,Zimbabwe
2026-01-26 15:20:18,102.129.40.21,GET,/portal/dashboard.html,500,7156,South Africa
2026-01-26 15:53:18,102.129.155.89,GET,/api/submit_system_maintenance,201,6064,South Africa
2026-01-26 15:58:18,105.232.139.24,GET,/portal/dashboard.html,500,5601,Eswatini
2026-01-26 16:07:18,102.129.54.162,GET,/expansion/sadc_promo_june,201,3530,South Africa
2026-01-26 18:24:18,102.129.115.21,GET,/portal/dashboard.html,500,8509,South Africa
2026-01-26 18:47:18,197.242.130.202,GET,/ai/advisory_chat_start,404,6634,South Africa
2026-01-26 18:57:18,41.220.120.44,GET,/portal/dashboard.html,200,3141,Zimbabwe
2026-01-26 19:06:18,168.167.236.11,GET,/services/realtime_threat_map,200,5438,Botswana
2026-01-26 20:12:18,168.167.131.233,GET,/portal/dashboard.html,200,8321,Botswana
2026-01-26 20:18:18,41.222.242.53,GET,/tools/automated_risk_score,500,8755,Zambia
2026-01-26 20:53:18,197.218.92.47,GET,/ai/advisory_chat_start,404,9056,Mozambique
2026-01-26 21:03:18,168.167.104.171,GET,/tools/automated_risk_score,200,7069,Botswana
2026-01-26 21:51:18,196.216.177.138,GET,/ai/advisory_chat_start,200,3492,Botswana
2026-01-26 22:08:18,168.167.90.41,GET,/portal/dashboard.html,200,5946,Botswana
2026-01-26 22:16:18,197.242.75.215,GET,/tools/automated_risk_score,500,3767,South Africa
2026-01-26 23:11:18,196.216.183.217,GET,/services/realtime_threat_map,500,9747,Botswana
2026-01-26 23:22:18,168.167.152.105,GET,/portal/dashboard.html,200,4258,Botswana
2026-01-27 00:13:18,168.253.85.54,GET,/ai/advisory_chat_start,500,2514,Eswatini
2026-01-27 00:13:18,102.129.94.137,GET,/portal/dashboard.html,200,3789,South Africa
2026-01-27 01:18:18,197.188.55.113,GET,/ai/advisory_chat_start,200,2826,Namibia
2026-01-27 02:57:18,197.188.102.224,GET,/portal/dashboard.html,500,8417,Namibia
2026-01-27 03:07:18,196.216.150.214,GET,/portal/dashboard.html,200,9528,Botswana
2026-01-27 03:44:18,196.216.68.149,GET,/services/realtime_threat_map,200,7077,Botswana
2026-01-27 04:28:18,196.202.242.64,GET,/portal/dashboard.html,200,6698,Lesotho
2026-01-27 06:35:18,197.242.126.195,GET,/portal/dashboard.html,500,8575,South Africa
2026-01-27 07:16:18,102.129.248.72,GET,/ai/advisory_chat_start,200,8709,South Africa
2026-01-27 07:26:18,168.167.237.196,GET,/portal/dashboard.html,500,3466,Botswana
2026-01-27 07:31:18,197.242.72.107,GET,/portal/dashboard.html,200,4663,South Africa
2026-01-27 08:19:18,196.44.93.151,GET,/ai/advisory_chat_start,500,9412,Namibia
2026-01-27 08:59:18,168.253.250.178,GET,/portal/dashboard.html,500,9403,Eswatini
2026-01-27 09:35:18,196.216.142.157,GET,/portal/dashboard.html,404,7810,Botswana
2026-01-27 09:57:18,196.216.230.160,GET,/ai/advisory_chat_start,500,6147,Botswana
2026-01-27 10:06:18,105.232.207.215,GET,/ai/advisory_chat_start,404,8396,Eswatini
2026-01-27 11:08:18,168.167.227.80,GET,/api/submit_system_maintenance,201,8788,Botswana
2026-01-27 11:39:18,168.167.246.133,GET,/expansion/sadc_promo_june,201,5561,Botswana
2026-01-27 13:06:18,168.167.59.99,GET,/expansion/sadc_promo_june,201,8700,Botswana
2026-01-27 13:27:18,196.216.118.100,GET,/expansion/sadc_promo_june,201,5071,Botswana
2026-01-27 15:57:18,197.242.234.65,GET,/ai/advisory_chat_start,404,4993,South Africa
2026-01-27 16:50:18,102.129.69.27,GET,/api/submit_system_maintenance,201,7407,South Africa
2026-01-27 17:00:18,197.218.60.4,GET,/services/realtime_threat_map,500,7923,Mozambique
2026-01-27 17:01:18,168.167.85.52,GET,/api/submit_system_maintenance,201,6403,Botswana
2026-01-27 17:03:18,168.167.86.26,GET,/services/realtime_threat_map,500,2394,Botswana
2026-01-27 18:21:18,168.167.119.47,GET,/portal/dashboard.html,200,8925,Botswana
2026-01-27 18:23:18,196.216.59.213,GET,/portal/dashboard.html,200,9281,Botswana
2026-01-27 18:46:18,168.167.11.3,GET,/services/realtime_threat_map,200,5197,Botswana
2026-01-27 19:16:18,196.216.70.208,GET,/services/realtime_threat_map,200,7813,Botswana
2026-01-27 19:37:18,196.216.35.135,GET,/ai/advisory_chat_start,200,6997,Botswana
2026-01-27 19:38:18,197.242.68.172,GET,/ai/advisory_chat_start,500,4582,South Africa
2026-01-27 19:51:18,41.220.126.133,GET,/ai/advisory_chat_start,200,6032,Zimbabwe
2026-01-27 21:35:18,196.44.243.176,GET,/portal/dashboard.html,500,4876,Namibia
2026-01-27 22:10:18,168.167.108.70,GET,/ai/advisory_chat_start,500,9206,Botswana
2026-01-27 22:43:18,102.129.229.55,GET,/ai/advisory_chat_start,200,9794,South Africa
2026-01-27 22:56:18,196.216.93.114,GET,/ai/advisory_chat_start,200,7874,Botswana
2026-01-27 23:42:18,196.44.45.251,GET,/ai/advisory_chat_start,200,6639,Namibia
2026-01-27 23:48:18,168.167.64.205,GET,/portal/dashboard.html,500,3190,Botswana
2026-01-27 23:58:18,168.167.23.18,GET,/portal/dashboard.html,404,8561,Botswana
2026-01-28 00:24:18,197.242.176.14,GET,/services/realtime_threat_map,404,8582,South Africa
2026-01-28 00:52:18,197.218.238.153,GET,/portal/dashboard.html,200,5353,Mozambique
2026-01-28 00:55:18,168.167.102.220,GET,/ai/advisory_chat_start,500,7659,Botswana
2026-01-28 01:32:18,41.223.119.30,GET,/ai/advisory_chat_start,404,5729,Angola
2026-01-28 01:41:18,196.216.115.175,GET,/ai/advisory_chat_start,200,5441,Botswana
2026-01-28 01:41:18,102.129.68.151,GET,/ai/advisory_chat_start,200,8424,South Africa
2026-01-28 02:19:18,102.129.173.149,GET,/portal/dashboard.html,200,9410,South Africa
2026-01-28 03:04:18,41.203.98.137,GET,/ai/advisory_chat_start,404,6889,Lesotho
2026-01-28 03:06:18,197.242.62.60,GET,/ai/advisory_chat_start,200,6993,South Africa
2026-01-28 03:14:18,105.232.155.218,GET,/portal/dashboard.html,404,8083,Eswatini
2026-01-28 03:51:18,168.167.204.157,GET,/services/realtime_threat_map,500,7600,Botswana
2026-01-28 04:10:18,41.222.154.80,GET,/tools/automated_risk_score,404,9243,Zambia
